Name,Gender,Age,City,Tenure,ProductsNo,HasCard,ActiveMember,Credit,AccountBal,Salary,Exited
Jia Shuji,Male,38,Beijing,5,1,0,1,521,26100.89,136088.6514,1
We Maoqian,Male,40,Beijing,4,1,1,0,466,27000.03,112658.2338,1
Li Zhi,Female,38,Tianjin,6,2,1,0,445,33605.42,146878.7526,0
Ping Shide,Female,26,Beijing,0,1,1,0,584,20096.62,179932.0506,0
Zhuan Ji,Female,49,Shanghai,8,2,0,1,678,18755.39,0,0
Li Hong,Male,39,Beijing,5,2,1,1,738,21871.69,0,0
Ba Genru,Male,30,Beijing,1,2,1,0,833,27124.4,0,0
Zheng Nengliang,Male,36,Tianjin,8,1,1,0,607,18714.91,176408.7402,0
Da Chishi,Male,39,Beijing,9,1,1,0,596,9362.06,0,0
Zhen dema,Male,34,Beijing,9,1,0,1,696,1574.91,185553.8517,0
Qi Moamao,Male,58,Beijing,5,1,1,1,664,11641.98,121361.8614,0
Xue Baochai,Female,29,Beijing,9,1,1,1,638,2932.39,127203.8202,0
Tian Ci,Male,34,Shanghai,0,1,1,0,559,34988.32,0,0
Zhao Hu,Female,53,Beijing,7,2,0,1,611,29922.63,0,1
Hu Ying,Male,34,Beijing,3,1,1,0,729,2319.06,187333.674,0
Chen De,Female,23,Tianjin,9,1,0,1,479,18192.78,151997.8773,0
Zhi Fen,Male,25,Beijing,1,2,0,1,686,3147.1,0,0
Tian Ci,Male,36,Beijing,7,1,1,1,575,10682.4,0,1
Qi Moamao,Female,38,Shanghai,10,1,1,1,619,1653.26,147179.9427,0
Qi Lai,Male,50,Beijing,3,1,1,1,771,3113.13,129432.5556,1
Hao Ya,Female,31,Beijing,6,2,1,1,671,3029.9,0,0
Wu Baige,Male,37,Beijing,2,1,0,1,562,10043.04,0,1
Wu Baige,Female,52,Tianjin,9,1,1,1,622,31119.74,137727.9831,1
Zhang Jia,Male,36,Beijing,4,1,1,0,534,6936.12,147646.6908,0
Zhao De,Male,40,Beijing,4,1,0,1,554,32271.51,0,0
Wu Baige,Female,64,Shanghai,1,1,1,1,647,7992.38,112195.68,0
Chen De,Male,31,Beijing,8,1,1,0,508,24818.94,89226.0204,0
Li Zhi,Male,34,Beijing,9,2,0,0,726,2700.11,0,0
Yi zhi,Male,40,Tianjin,5,2,1,1,633,22424.37,105992.5563,0
Jia Baoyu,Male,46,Shanghai,4,1,1,1,682,889.91,0,0
Qi Moamao,Male,37,Shanghai,1,1,1,1,655,20275.52,0,0
Te kepa,Male,29,Shanghai,7,1,1,0,657,29265.7,103183.5069,0
Jiu Zheyang,Female,48,Shanghai,10,1,0,1,605,25523.2,184888.5816,0
Hu Ying,Female,34,Beijing,1,1,1,1,676,7771.66,77606.8623,0
Li Hong,Female,22,Shanghai,7,2,1,0,530,19917.87,0,0
We Maoqian,Male,38,Beijing,1,2,1,1,545,4646.83,108600.5499,0
Lang Ping,Female,39,Beijing,7,2,0,0,589,18352.89,0,0
Zhen Shi,Female,39,Beijing,10,3,1,0,607,25380.71,0,1
Lang Ping,Male,29,Tianjin,5,2,1,0,627,15412.49,171636.1434,0
Shuai Jile,Female,40,Beijing,1,2,1,1,689,22838.74,0,0
Qi Lai,Male,33,Beijing,10,1,1,0,850,929.58,0,1
Zen Meban,Male,28,Shanghai,7,1,1,0,577,27394.72,0,0
Mao Laoren,Female,42,Shanghai,7,2,1,0,729,11141.14,0,1
Ba Qiu,Male,36,Tianjin,2,2,1,0,592,20640.29,128784.2595,0
Yi zhi,Male,39,Shanghai,3,2,1,1,748,23709.08,0,0
Tian Tian,Male,21,Tianjin,8,2,1,0,708,9616.46,164788.4628,0
Zhao Hu,Male,33,Tianjin,2,1,1,1,623,19900.5,98402.8659,0
Qiu Deba,Male,40,Shanghai,4,1,0,0,558,17663.2,198973.2501,0
Di Shioing,Male,43,Tianjin,6,2,1,1,766,7018.46,137868.2892,0
Ren Shi,Male,46,Beijing,8,1,0,0,529,24189.66,0,1
Shuai Jile,Female,50,Shanghai,1,3,0,0,535,13294.68,172559.8734,1
Fei Xing,Female,36,Shanghai,7,1,1,1,617,13674.83,142209.2052,0
Yu Laoren,Female,37,Tianjin,10,4,1,1,584,13561.58,165031.314,1
Ba Genru,Male,33,Beijing,5,2,1,0,637,26758.54,0,0
Hao Ya,Male,50,Beijing,6,1,0,0,593,3994.95,211241.0487,0
Li Si,Male,35,Beijing,10,1,1,1,611,4512.08,0,1
Qu Bo,Female,36,Tianjin,5,1,1,0,586,37107.56,127551.8487,1
Tian Ci,Male,62,Tianjin,3,2,1,1,627,27362.19,176414.3982,0
De Daogao,Female,37,Shanghai,0,1,0,1,657,8451.92,201236.8314,0
Qiu Deba,Male,26,Beijing,8,2,0,1,604,37841.59,183937.2996,0
Xiao Jian,Male,47,Beijing,1,2,1,0,683,28487.4,0,0
Jia Shi,Male,38,Tianjin,7,2,1,0,679,8895.34,135983.1051,0
Ke Lian,Female,41,Shanghai,5,1,0,1,708,30019.88,0,0
Jia Baoyu,Male,32,Tianjin,9,2,1,0,607,33763.02,177454.6461,0
Mao Xi,Male,31,Beijing,9,2,0,1,593,3918.19,0,0
Jia Shuji,Male,41,Beijing,0,1,0,1,632,20185.54,130545.3858,0
Tian Tian,Female,33,Beijing,3,2,1,1,850,2133.68,0,0
Ye Xu,Female,44,Beijing,8,1,0,1,673,1091.43,164137.3131,0
Di Shioing,Male,36,Tianjin,6,2,1,1,590,33397.24,113579.0487,0
Qiu Liwei,Male,36,Tianjin,7,1,1,1,850,16702.18,126444.8856,0
Zhang Jie,Female,39,Shanghai,6,2,1,1,674,1830.75,0,0
Huang Jiangang,Female,24,Shanghai,9,2,1,1,549,2754.57,0,0
Shen De,Male,23,Beijing,4,1,1,0,834,3862.19,161443.4163,0
Zhao Wei,Male,79,Beijing,10,1,1,1,732,19927.87,76027.8129,0
Si Shi,Female,23,Tianjin,10,1,1,0,672,15445.21,136212.1188,0
Yi Baoduo,Female,32,Tianjin,10,2,1,0,564,2940.38,172046.496,0
Shei Shiwo,Female,31,Shanghai,9,2,0,0,547,18985.51,0,0
Di Shioing,Female,39,Shanghai,8,1,1,1,705,2233.72,177245.8536,0
Te Ke,Male,33,Tianjin,2,1,1,1,582,4228.28,150544.62,0
Zhao Hu,Male,28,Shanghai,6,2,0,1,815,35477.57,0,0
Zheng Nengliang,Male,38,Beijing,5,2,0,0,622,20133.03,0,0
Tian Ci,Male,60,Beijing,7,2,1,1,775,21330.53,0,0
Dao Lema,Male,28,Beijing,10,2,0,1,655,24199.84,0,0
Li Hong,Male,40,Tianjin,8,1,1,0,725,11860.01,128104.0818,0
Ba Qiu,Male,38,Beijing,1,2,0,1,690,10522.75,116180.88,0
Xue Qiao,Male,32,Shanghai,5,1,0,0,664,25708.57,164458.0602,0
Ping Shide,Female,40,Beijing,1,2,1,0,604,23557.77,0,0
Da Chishi,Female,23,Beijing,5,2,0,0,580,37522.26,140126.2863,0
Zhen Haowao,Male,30,Beijing,2,2,1,1,685,26938.68,0,0
Li Zhi,Female,32,Beijing,4,1,1,1,598,32003.1,136722.5196,0
Zhi Fen,Male,40,Tianjin,4,2,1,0,672,36117.05,109501.8324,0
Ping Shide,Female,31,Shanghai,5,1,1,0,513,16106.81,215069.7558,0
Qi Moamao,Female,42,Shanghai,6,2,1,1,520,6579.45,0,0
Qiu Deba,Male,37,Shanghai,3,1,0,1,613,1023.54,211133.3991,0
Jia Shi,Male,53,Tianjin,0,1,1,0,517,10454.32,134282.6424,1
Si Shi,Female,39,Beijing,7,1,0,0,595,4456.02,148783.4199,0
Ba Genru,Female,40,Beijing,4,2,1,0,583,5147.3,68604.9597,0
Ni Bai,Female,42,Tianjin,2,1,1,0,783,411.13,171839.9544,0
We Maoqian,Male,26,Beijing,7,1,1,0,824,4188.07,179907.18,1
Zhang De,Male,36,Beijing,4,2,1,0,820,6008.16,0,0
Jia Shuji,Male,51,Beijing,1,1,1,1,734,22354.19,145801.0881,0
Zhen Dema,Female,46,Shanghai,6,1,0,0,644,29978.45,15324.8037,1
Qi Lai,Male,41,Tianjin,8,4,1,0,632,17949.3,156462.5436,1
Dou Bai,Female,53,Beijing,10,1,0,0,668,35177.92,135595.2492,1
Wu Baige,Male,32,Beijing,5,1,1,1,741,12397.55,0,0
Qu Bo,Female,25,Beijing,2,1,0,1,508,9215.49,137016.5019,0
Zhen Haowao,Male,52,Beijing,5,1,1,1,625,12961.47,202922.9523,0
Qiu Deba,Male,49,Tianjin,8,1,0,0,681,35808.89,175823.8014,1
Ba Qiu,Male,27,Shanghai,8,1,1,1,663,35947.99,0,0
Tian Tian,Male,52,Beijing,7,1,1,1,720,2826.21,0,0
Dao Lema,Male,62,Beijing,10,2,1,1,547,16281.64,157118.6625,0
Mao Laoren,Male,40,Beijing,4,2,1,1,603,7424.3,126485.1558,0
Yu Laoren,Male,43,Tianjin,4,2,1,1,769,16737.53,135524.5242,0
Wo Shishei,Male,32,Tianjin,4,2,1,1,758,22088.93,200068.8972,0
Ni Bai,Female,29,Shanghai,10,2,1,1,850,18129.07,0,0
Mao Xi,Male,36,Beijing,0,1,1,0,512,10137.83,159659.1291,0
Qiu Ba,Female,48,Shanghai,2,1,1,0,584,14371.17,262169.826,1
Sheng Shiwu,Male,35,Beijing,9,2,1,1,762,8236.27,0,0
Di Shioing,Male,40,Tianjin,1,3,0,0,613,20642.65,181863.8886,1
Zhang Jie,Female,35,Beijing,10,2,1,1,577,4811.01,0,0
Qiu Liwei,Male,61,Beijing,2,1,0,1,832,24436.83,0,1
Er Shiduo,Female,44,Beijing,6,1,1,0,658,24957.76,182631.7407,0
Wo lIaobu,Male,34,Beijing,9,2,1,0,672,30937.04,0,0
La Ma,Male,43,Beijing,9,2,1,1,543,15078.02,0,0
San Shaneshi,Male,47,Beijing,5,1,0,0,710,15965.56,195106.4622,1
De Daogao,Male,46,Beijing,2,1,1,1,601,6249.3,122736.8661,1
Qiu Deba,Female,51,Tianjin,2,1,1,0,698,16522.04,136553.3454,0
Zhang De,Female,37,Tianjin,7,4,1,1,537,22502.97,194846.6985,1
Ba Qiu,Female,33,Beijing,7,2,1,0,445,23446.59,0,0
Hu Ying,Female,55,Beijing,6,1,1,1,581,4291.03,0,0
Cha Buduo,Male,62,Beijing,1,3,1,0,517,35899.85,53840.3718,1
Yi Baoduo,Female,81,Beijing,6,2,1,1,711,13819.54,0,0
Huang Jiangang,Male,29,Beijing,2,2,1,1,653,7967.84,0,0
Er Shazi,Female,31,Beijing,2,1,1,1,670,34778.83,70761.9738,1
Xiao Jian,Male,44,Tianjin,7,1,1,1,585,21478.62,201557.4678,0
Zhen Shi,Female,40,Beijing,5,1,1,1,658,36253.86,176586.3276,0
Huang Zuihao,Male,36,Beijing,1,1,1,0,566,15223.01,174808.7193,0
Wo Shishei,Male,32,Beijing,2,2,0,1,589,1810.44,0,0
Jiu Zheyang,Female,25,Shanghai,10,1,1,0,685,23243.27,158066.8449,0
La Ma,Female,34,Beijing,6,1,1,1,563,29142.98,171966.7182,0
Zhi Fen,Male,57,Beijing,5,2,1,1,641,23412.84,0,0
Yi zhi,Male,44,Beijing,7,1,1,0,640,12849.47,137555.1681,0
Sheng Shiwu,Female,34,Beijing,6,2,1,1,678,23822.72,0,0
Wu Baige,Male,36,Tianjin,6,1,0,0,549,16058,171489.5151,1
Ni Bai,Female,63,Beijing,7,2,1,1,602,10769.25,0,0
Fei Xing,Female,51,Beijing,3,1,0,1,762,16363.02,122122.9854,0
Qiu Liwei,Female,36,Tianjin,6,2,1,0,646,10175.39,178071.1467,0
Si Shi,Male,37,Beijing,5,1,1,1,823,33177.19,202775.5614,0
Li Si,Male,39,Beijing,10,1,1,0,665,26159.08,56977.9911,0
Er Shazi,Male,35,Beijing,3,1,1,0,514,1913.7,148868.007,0
Zhang Jia,Female,33,Tianjin,0,1,1,1,717,15584.72,142405.9929,0
Huang Zuihao,Male,19,Shanghai,5,1,1,0,739,36904.11,110392.7583,0
Qi Lai,Female,33,Beijing,6,2,1,1,691,19198.52,0,0
Li Zhi,Male,36,Shanghai,1,2,0,1,658,16238.51,0,0
Guan Yu,Male,29,Tianjin,6,1,1,1,714,13303.72,114251.1699,0
Zen Meban,Female,30,Tianjin,3,2,1,1,850,8209.03,129040.9605,0
Zhang San,Male,28,Beijing,0,2,1,1,537,36298.26,109424.8713,0
Di Shioing,Female,45,Beijing,7,1,1,1,636,20727.06,172026.8529,0
Yi zhi,Male,40,Shanghai,4,2,1,1,802,15661.2,0,0
Qi Lai,Male,46,Beijing,10,1,0,0,600,3793.91,117467.7183,0
Te kepa,Male,45,Tianjin,4,1,1,0,713,14150.1,161176.9122,1
Zen Meban,Female,33,Tianjin,7,2,0,0,580,15253.38,161925.8223,0
Tian Tian,Male,64,Beijing,1,2,1,0,598,37406.36,0,1
Shen De,Female,34,Tianjin,2,1,0,0,756,37205.44,182286.8856,0
Zhen Shi,Male,25,Tianjin,6,2,1,0,571,32065.97,101483.2656,0
Si Shi,Male,42,Tianjin,9,1,0,0,622,13796.52,142392.4998,1
Er Shazi,Male,40,Beijing,9,1,1,1,610,28604.69,0,0
Li Zhi,Female,57,Shanghai,1,2,1,1,760,4799.45,0,0
Lin Daiyu,Male,36,Shanghai,9,2,1,1,622,20048.29,0,0
Ping Shide,Male,44,Beijing,3,2,1,0,680,16622.38,0,0
Tan Anwen,Male,47,Beijing,4,2,1,0,694,37768.37,0,0
Wu Baige,Male,38,Tianjin,6,2,1,1,666,30278.77,122769.8424,0
Zhang Ming,Female,32,Beijing,1,1,0,0,713,28596.33,144025.6446,1
Zhuan Ji,Female,38,Beijing,0,2,1,0,601,31586.35,0,0
Cha Buduo,Male,67,Shanghai,5,2,0,1,796,10491.59,0,0
Zhao Wei,Male,42,Shanghai,10,1,1,1,828,35577.65,0,0
Dou Bai,Male,45,Beijing,5,2,1,1,523,23217.62,0,0
Fei Xing,Male,33,Beijing,2,2,0,0,707,25022.36,0,0
Zhang De,Female,55,Tianjin,9,1,1,1,714,19144.87,221492.5206,0
Jia Shuji,Male,27,Beijing,8,1,1,0,841,32872.41,0,0
Si Shiba,Male,58,Tianjin,1,1,0,1,739,30616.18,136035.2448,1
Qu Bo,Female,29,Tianjin,7,1,1,1,712,16239.46,181054.8561,0
Si Shiba,Male,47,Beijing,8,1,1,1,746,11871.24,175129.8969,0
Zhang Jia,Male,50,Tianjin,9,1,1,0,736,35441.75,143060.0823,1
Sheng Shiwu,Female,42,Shanghai,6,2,1,1,459,33973.8,159450.1275,1
Tian Ci,Male,39,Shanghai,2,1,1,1,762,3579.28,99965.9499,0
Ni Bai,Male,29,Shanghai,2,2,1,0,496,10590.74,0,0
Li Hong,Male,63,Shanghai,0,2,0,1,793,5194.4,0,0
Cha Buduo,Male,39,Shanghai,2,2,1,1,538,11179.17,151011.405,0
Zhang Jia,Male,41,Beijing,4,1,1,0,569,31195.03,147899.4927,1
Ni Bai,Male,29,Tianjin,8,1,1,0,616,26911.3,183661.8165,0
Te kepa,Male,38,Shanghai,2,1,1,0,556,28810.64,142019.6868,0
Zhang De,Female,36,Beijing,9,1,1,0,774,14398.48,141446.8266,0
Shuai Jile,Male,47,Beijing,6,1,0,1,479,1111.26,149810.4207,1
Zhen Shi,Male,26,Shanghai,8,1,1,1,690,15918.36,143071.4229,0
Wu Zhihui,Male,43,Tianjin,9,1,1,0,670,34192.6,137363.7924,1
Qu Bo,Male,30,Tianjin,8,2,1,1,636,20972.39,174398.3913,0
Er Shiduo,Male,18,Beijing,7,1,1,0,509,32843.32,126670.2093,0
Zhao Wei,Female,26,Beijing,5,2,1,1,774,12374.01,0,0
Qiu Liwei,Male,33,Tianjin,5,1,1,0,648,5559.51,170557.0152,0
Wo Shishei,Male,29,Beijing,6,1,1,0,595,16782.22,185343.5217,0
Yi Baoduo,Female,36,Beijing,2,2,0,1,649,14347.12,0,0
Di Shioing,Male,33,Shanghai,5,1,0,1,757,37139.5,95021.4606,0
Zhen Dema,Male,28,Beijing,4,1,1,0,791,33352.86,0,0
Dao Lema,Female,38,Beijing,1,1,1,0,785,25805.89,0,1
Hao Ya,Female,57,Beijing,9,2,1,1,627,20595.1,0,0
Shei Zhidao,Male,35,Tianjin,9,2,1,1,573,22930.17,165433.2042,0
Zhen dema,Female,34,Beijing,8,1,1,0,676,17555.9,101978.2422,1
Zhen Dema,Female,69,Shanghai,9,1,1,1,762,37666.09,226006.3254,0
Zhen Shi,Male,32,Shanghai,9,1,1,1,456,25888.95,181432.6875,0
Li Si,Male,42,Beijing,2,2,1,0,440,9527.08,0,0
Hu Ying,Female,37,Shanghai,7,2,1,0,645,2598.45,0,0
Zhang Jie,Female,62,Tianjin,9,2,0,1,584,23155.43,169404.6282,0
Cuo De,Male,46,Beijing,1,1,1,0,498,19494.22,112984.9218,1
Wo Bai,Female,30,Beijing,7,2,1,1,556,35687.99,0,0
Zhang San,Female,28,Beijing,6,1,1,0,834,14204.11,0,0
Zhao De,Male,48,Beijing,10,3,1,1,544,19830.57,96326.9949,1
Mao Xi,Male,51,Beijing,5,3,1,0,555,36161.16,0,1
Tian Tian,Female,36,Shanghai,6,2,1,1,527,19556.46,0,0
Da Chishi,Female,52,Tianjin,8,1,0,1,711,25138.3,178672.9242,0
Qiu Deba,Female,40,Shanghai,2,1,1,1,593,993.29,0,0
Jia Shuji,Male,29,Shanghai,8,2,0,0,793,36734.35,118909.6965,0
Zhang De,Female,29,Shanghai,3,1,0,0,605,782.55,143671.1586,0
Wo Shishei,Male,32,Tianjin,2,1,0,1,528,21252.38,121883.7135,0
Ke Lian,Female,40,Beijing,1,2,0,0,683,14486.04,0,0
Tian Ci,Male,37,Beijing,3,1,1,1,550,34353.78,0,0
Huang Zuihao,Male,31,Beijing,3,2,0,1,662,5302.3,0,0
Jia Shuji,Male,34,Beijing,10,2,1,0,616,4906.74,0,0
De Daogao,Male,30,Beijing,4,1,1,1,683,22024.27,81414.1059,0
Shuai Jile,Female,43,Tianjin,0,1,1,0,708,34703.58,146363.6532,1
Di Shioing,Female,42,Beijing,2,2,1,0,692,27767.29,0,0
Er Shiduo,Male,40,Beijing,6,1,0,1,480,15168.2,183012.4503,0
Qu Bo,Male,27,Tianjin,5,2,1,0,628,29827.33,117866.5827,0
Zai Jian,Female,41,Beijing,10,3,1,0,670,15602.68,0,0
Ni Bai,Male,38,Tianjin,6,2,1,0,744,15061.34,89818.4991,0
Te Ke,Female,32,Beijing,2,4,0,1,745,34360.44,0,1
La Ma,Male,31,Beijing,0,2,1,1,630,6591.8,0,0
Zhi Fen,Female,53,Beijing,1,1,0,1,726,5423.94,139651.4079,0
Wang Qiang,Female,38,Tianjin,5,1,1,0,691,20586.04,141147.1248,0
Zai Jian,Male,34,Tianjin,6,2,0,0,724,30045.35,145429.911,0
Zhao Hu,Female,52,Tianjin,8,1,1,0,492,1914.86,154237.3752,1
Jia Baoyu,Female,30,Tianjin,4,2,1,0,627,24823.49,98241.3546,0
Cuo De,Female,39,Beijing,5,1,0,1,764,20995.25,99682.1766,0
Jia Shi,Male,43,Beijing,1,1,0,1,747,19406.3,160870.1133,1
Jia Shuji,Female,26,Beijing,10,2,1,1,674,26467.13,0,0
Yu Laoren,Female,29,Beijing,9,1,1,0,498,36335.72,0,0
Chen De,Female,32,Beijing,2,2,0,0,709,20971.56,0,0
Ji Leyuan,Male,20,Tianjin,8,2,1,1,598,5650.61,221761.4232,0
Zhen Shi,Male,41,Tianjin,2,2,0,1,756,9004.41,153060.5727,0
Qi Fei,Female,24,Beijing,4,2,0,1,667,6565.11,0,0
Li Zhi,Male,24,Tianjin,2,1,0,1,692,34510.61,148334.2239,0
Zhang Ming,Female,43,Beijing,5,1,1,1,621,9097.21,0,0
Ji Leyuan,Male,40,Beijing,4,2,1,1,682,26911.26,0,0
Zhao Wei,Male,31,Shanghai,7,1,1,1,715,28675.06,0,0
Er Shazi,Female,27,Shanghai,7,2,1,1,648,31177.9,0,0
Xiao Jian,Male,37,Tianjin,6,1,1,0,724,22671.22,154351.962,0
Ye Xu,Female,60,Beijing,3,1,1,0,802,7547.53,114251.0838,1
Ren Gui,Female,50,Beijing,6,2,1,1,685,9687.2,115913.6625,1
Qi Fei,Male,41,Shanghai,0,1,1,1,683,31340.59,183101.6991,0
Li Hong,Male,60,Shanghai,8,1,1,1,696,37640.22,109207.7763,0
Zhuan Ji,Female,57,Tianjin,6,1,1,0,646,2659.89,110960.76,1
Zhen dema,Male,23,Tianjin,6,2,1,0,471,25188.57,128648.8365,0
Ba Qiu,Male,42,Beijing,3,2,0,0,504,25846.82,165972.4731,0
Li Si,Male,40,Tianjin,9,1,1,1,637,23964.46,189800.8941,1
Wo lIaobu,Female,66,Tianjin,7,2,1,1,696,33274.81,146984.2866,0
Qu Bo,Female,23,Shanghai,8,2,1,1,622,25122.25,0,0
Wo Bai,Female,40,Beijing,3,1,1,1,506,27599.53,0,0
Wu Baige,Female,26,Beijing,5,2,1,0,630,34916.32,0,0
Di Shioing,Male,33,Tianjin,8,2,0,0,640,6677.92,100462.9806,0
Cha Buduo,Male,45,Tianjin,9,2,0,0,492,31499.39,209462.8992,0
Shei Shiwo,Male,32,Shanghai,8,1,1,1,702,24107.49,88151.3202,0
Zhang San,Male,35,Tianjin,6,1,0,0,738,16287.84,125146.1532,0
Mao Xi,Female,31,Tianjin,9,2,1,0,705,31259.04,136458.5739,0
Kan Jian,Male,28,Beijing,9,2,1,1,529,10046.89,0,0
Wo Bai,Male,27,Beijing,8,2,1,1,756,30197.46,0,0
Di Shioing,Female,34,Shanghai,10,1,1,0,671,4442.71,0,0
Zhi Fen,Male,38,Beijing,3,2,1,1,644,15282.67,0,0
Wu Zhihui,Female,45,Shanghai,10,1,1,1,446,24524.06,153985.7787,1
Xiao Jian,Male,33,Shanghai,1,2,1,1,579,10481.17,0,0
Wu Shangui,Female,29,Beijing,5,1,1,1,576,24181.47,133505.4792,0
Shuai Jile,Male,33,Beijing,3,1,1,1,557,70.94,67039.3665,0
Sheng Shiwu,Female,36,Beijing,1,1,1,1,725,19645.7,146186.7915,0
Jia Shuji,Female,42,Tianjin,9,2,1,1,807,24950.16,129587.9907,0
Huang Zuihao,Female,34,Beijing,0,2,1,0,661,35479.08,0,0
Shei Zhidao,Male,24,Beijing,4,1,1,0,808,33290.06,150267.4395,0
Lin Daiyu,Female,54,Tianjin,1,1,0,0,584,26423.13,95145.8751,1
Wu Zhihui,Female,30,Beijing,7,2,1,0,661,13804.31,0,0
Guo Hechai,Male,31,Tianjin,0,2,1,1,611,35083.74,132698.3163,0
Qiu Ba,Female,29,Beijing,6,1,1,1,702,1841.87,183538.6197,0
Jia Shi,Female,35,Tianjin,5,2,0,1,661,21731.71,185392.4019,0
Zhao Hu,Male,38,Tianjin,1,1,1,0,570,28139.25,156457.9434,1
Lang Ping,Female,41,Shanghai,4,3,0,0,724,35476.32,175742.7444,1
Tan Anwen,Female,26,Beijing,10,2,0,0,528,31892.91,125550.6141,0
Ye Xu,Male,23,Beijing,7,1,0,0,681,28252.35,194046.7188,0
Ji Leyuan,Male,40,Shanghai,2,2,1,1,689,31504.55,0,0
Tian Tian,Male,43,Shanghai,10,1,1,1,668,19201.5,139032.2013,0
Te kepa,Male,43,Shanghai,8,1,0,1,673,1149,156373.5408,1
Kong Pi,Male,43,Shanghai,5,2,1,0,538,24270.31,0,0
Dou Bai,Male,27,Beijing,9,2,1,0,534,30849.73,0,0
Zhen Haowao,Female,39,Shanghai,9,1,0,0,488,2378.66,172880.7558,0
Wang Qiang,Female,34,Shanghai,9,2,0,0,637,4982.23,0,0
Tian Tian,Female,42,Tianjin,8,1,0,1,552,35730.32,127135.4322,1
Shei Shiwo,Female,39,Tianjin,9,1,1,1,637,22490.01,169547.874,1
Ji Leyuan,Male,36,Tianjin,10,2,0,0,607,37918.48,131244.6162,0
Zhang De,Female,46,Beijing,5,2,1,0,653,9504.36,0,0
Xue Qiao,Male,24,Shanghai,7,2,0,0,601,27659.73,0,0
Zhi Fen,Male,27,Beijing,2,2,0,0,718,5015.15,0,0
Wu Baige,Male,23,Beijing,1,1,0,1,676,22252.16,132578.5881,0
Sheng Shiwu,Female,36,Tianjin,2,1,0,1,785,7070.08,122762.4255,0
Chen De,Male,35,Beijing,9,1,1,0,593,13604.99,140457.6852,0
Wo lIaobu,Male,47,Beijing,6,1,1,1,497,17218.94,0,0
De Daogao,Female,36,Beijing,8,2,1,1,645,2312.92,0,1
Cha Buduo,Female,27,Shanghai,8,1,1,1,739,20453.15,121679.472,0
Tan Anwen,Female,41,Tianjin,3,1,1,0,584,34225.21,108971.7639,0
Shei Shiwo,Female,46,Beijing,7,2,1,1,689,13956.72,63979.7784,0
Zhang San,Male,35,Beijing,4,1,1,1,717,32040.73,0,0
Si Shiba,Male,37,Beijing,7,1,1,0,531,28206.75,149880.9735,0
Huang Jiangang,Female,33,Beijing,9,1,0,1,637,12488.81,140113.6419,0
Kong Pi,Male,40,Tianjin,7,1,1,0,535,1554.17,137460.495,1
Hu Bao,Female,54,Tianjin,6,1,1,0,554,7823,133768.65,1
Zhang San,Female,38,Beijing,6,1,1,1,666,1576.86,156263.0007,0
Tian Tian,Female,41,Shanghai,4,1,0,0,543,37266.18,0,0
Sheng Shiwu,Female,40,Beijing,6,1,1,1,665,30946.08,0,0
Yu Laoren,Female,35,Beijing,7,1,1,1,410,20981.59,144136.0002,0
Kan Jian,Female,25,Beijing,7,3,1,1,711,1850.72,0,0
Da Chishi,Male,53,Tianjin,8,1,0,1,635,23641.79,143916.8265,1
Tian Tian,Female,37,Shanghai,8,2,1,0,481,8454.27,0,0
Ji Leyuan,Female,33,Shanghai,9,1,1,1,550,19810.33,89529.2769,0
Ren Shi,Male,33,Beijing,8,2,1,0,465,33971.04,0,0
Zhong Guoren,Male,29,Shanghai,4,2,1,1,714,7190.42,0,0
La Ma,Male,41,Tianjin,7,2,1,1,744,26455.34,234203.4882,0
Qiu Deba,Female,36,Shanghai,4,1,0,0,725,25081.05,145779.9198,1
Zhao De,Female,33,Tianjin,7,1,1,0,730,2895.23,160352.4801,1
Bao Qiao,Male,38,Tianjin,6,2,0,1,609,32778.23,173125.0338,0
Li Si,Female,48,Beijing,6,1,1,1,492,17618.37,156522.3954,1
Jia Baoyu,Female,30,Beijing,7,1,1,1,619,30774.16,86996.8791,0
Da Chishi,Female,38,Beijing,3,2,1,0,781,12087.73,157865.1987,0
Xue Qiao,Female,29,Tianjin,9,2,1,0,528,9423.32,209363.5029,0
Ji Leyuan,Male,37,Beijing,3,2,1,1,700,33532.21,95458.4058,0
Zhen Shi,Female,41,Tianjin,9,2,1,0,710,8055.69,183461.3019,1
Wu Baige,Female,43,Tianjin,1,1,1,0,737,26483.74,154410.9774,1
Qi Lai,Female,42,Shanghai,9,1,0,0,538,29226.76,0,0
Jia Shi,Female,50,Beijing,6,2,1,1,639,10158.77,141862.4436,0
Wo lIaobu,Male,49,Beijing,2,1,1,0,752,1472,96744.2232,0
Lin Daiyu,Male,31,Shanghai,1,2,1,1,739,11179.68,0,0
Qi Fei,Female,43,Shanghai,8,1,0,0,621,19657.09,0,0
Jia Shi,Male,41,Beijing,4,2,0,0,693,29900.85,0,0
Kan Jian,Male,27,Shanghai,10,1,1,1,631,33791.59,165028.6326,0
Zhao Wei,Female,46,Shanghai,8,2,1,0,640,17025.46,0,0
Guan Yu,Female,32,Shanghai,4,1,1,0,545,18114.56,0,0
Shen De,Female,38,Shanghai,1,1,0,1,652,30525.7,127791.2313,0
Fei Xing,Male,32,Tianjin,8,1,1,1,584,26279.03,49412.6793,0
Zheng Nengliang,Female,64,Tianjin,8,2,1,0,661,36213.8,158364.5295,1
Qi Fei,Male,32,Beijing,10,1,0,1,797,24050.15,140324.058,0
